"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID","Chr","MapInfo","Symbol","Distance_to_TSS","CPG_ISLAND"
"cg07819926",-0.00215285074175696,0.0463033440599111,-2.22730525843797,0.0272115133466309,0.493327754985008,-5.95187517483217,"cg07819926","7",138675685,"HSPC268",930,TRUE
"cg15597540",0.00493189964588458,0.92200063942852,2.22728989384697,0.0272125594666275,0.493327754985008,-5.95190862095946,"cg15597540","3",50362206,"CYB561D2",1095,FALSE
"cg02525756",0.0162841608410329,0.30074335737958,2.22635948415352,0.0272759730106229,0.494139138959889,-5.95393356005844,"cg02525756","1",28791949,"RAB42",650,TRUE
"cg17384145",-0.00547090880082289,0.0844501094722025,-2.22597234299829,0.0273023970974164,0.494279760438941,-5.9547758967475,"cg17384145","6",27968872,"HIST1H2AM",70,TRUE
"cg00412805",0.0064974505775159,0.926552233991004,2.22531188295233,0.0273475278279966,0.494541091265231,-5.95621259776396,"cg00412805","3",42701974,"KBTBD5",41,FALSE
"cg16790239",-0.0110533625856126,0.105012810876537,-2.22514633711186,0.027358850121068,0.494541091265231,-5.95657264708404,"cg16790239","16",88512755,"MC1R",228,TRUE
"cg12243271",-0.0188690190332764,0.697964393060195,-2.22467890873249,0.0273908413024401,0.494541091265231,-5.95758913086009,"cg12243271","4",110942151,"CFI",439,FALSE
"cg22854546",0.00204912140182874,0.0327890927626934,2.22441373997463,0.0274090041373165,0.494541091265231,-5.95816568512256,"cg22854546","2",128284666,"WDR33",549,TRUE
"cg00546491",0.0140365565226781,0.26964353474612,2.22439641592992,0.0274101911189821,0.494541091265231,-5.95820335039224,"cg00546491","7",32077587,"PDE1C",71,TRUE
"cg19713460",0.0143624035353196,0.163713545022485,2.22365348543477,0.0274611361715219,0.49512297660921,-5.95981834047716,"cg19713460","22",38075476,"SYNGR1",424,TRUE
"cg10517312",-0.0106022584772416,0.672918809119651,-2.22333157737158,0.0274832359790186,0.495184345673665,-5.9605179493516,"cg10517312","15",42814545,"RNF36",1469,FALSE
"cg15045441",0.00787279900217205,0.0762351329034733,2.22280940219763,0.0275191175441917,0.495373522482994,-5.96165259903916,"cg15045441","6",72187153,"C6orf155",16,TRUE
"cg24698533",-0.00677170231459337,0.829658676497084,-2.22263117123663,0.0275313741132069,0.495373522482994,-5.96203982466765,"cg24698533","10",30958631,"LYZL2",22,FALSE
"cg27091233",-0.0024251686060305,0.0388118960983433,-2.22217243336901,0.0275629423994583,0.495373522482994,-5.9630363463366,"cg27091233","6",31728896,"BAT3",470,TRUE
"cg04490714",0.00906272451202677,0.0826813347280747,2.22181256110617,0.0275877292353066,0.495373522482994,-5.96381796507453,"cg04490714","16",54248065,"SLC6A2",8,TRUE
"cg15634735",-0.00447360360118518,0.0807736758711188,-2.22139526614398,0.0276164954388057,0.495373522482994,-5.96472415237781,"cg15634735","2",128501092,"SAP130",245,TRUE
"cg25974870",-0.00270642786416165,0.0455153084859774,-2.22127424423671,0.0276248429564388,0.495373522482994,-5.9649869304444,"cg25974870","16",55042678,"NUDT21",84,TRUE
"cg25938646",0.00555161923136755,0.0801549834677559,2.22089754643839,0.0276508398359388,0.495373522482994,-5.96580477776175,"cg25938646","13",83354682,"SLITRK1",153,TRUE
"cg18278261",-0.00271181032791006,0.0405069508072006,-2.22050997348805,0.0276776094471083,0.495373522482994,-5.96664609931118,"cg18278261","16",31099022,"FUS",68,TRUE
"cg08816023",-0.0092153086177521,0.831384162244254,-2.22050075030879,0.0276782467653759,0.495373522482994,-5.96666611877977,"cg08816023","5",142045723,"FGF1",89,FALSE
"cg21279601",0.0273225357001391,0.35764036389449,2.22046426952713,0.0276807676989667,0.495373522482994,-5.9667453017536,"cg21279601","4",9392029,"DRD5",672,TRUE
"cg12382902",-0.00173651190593796,0.0278012016415217,-2.21982820622951,0.0277247537281082,0.495825676733743,-5.96812570466531,"cg12382902","12",4253960,"CCND2",761,TRUE
"cg25124030",-0.0106556964310588,0.698307061392055,-2.21922684026451,0.0277663962121114,0.495907974917685,-5.96943046279111,"cg25124030","11",73175926,"MRPL48",83,TRUE
"cg15502888",-0.00296563395315552,0.0531394763001259,-2.21922097915438,0.0277668023409698,0.495907974917685,-5.96944317774864,"cg15502888","17",73867823,"SOCS3",70,TRUE
"cg00960702",-0.00443492094114201,0.0590260331544336,-2.21801590823221,0.0278504140932053,0.497066083337356,-5.97205675698006,"cg00960702","19",52451631,"CCDC9",1,TRUE
"cg11275139",-0.00963040530784769,0.0722386460471385,-2.21771015233739,0.027871663227063,0.497110351671374,-5.97271967245619,"cg11275139","14",50204231,"SAV1",542,TRUE
"cg09705062",0.0049988334859977,0.869943223643647,2.2169590131926,0.0279239250556383,0.497435542195287,-5.97434786561145,"cg09705062","11",64079466,"SLC22A11",208,FALSE
"cg07328579",0.00666566708175269,0.121185964949632,2.21671583126016,0.027940863116255,0.497435542195287,-5.97487488283811,"cg07328579","12",102967900,"GLT8D2",145,TRUE
"cg22068038",-0.00289338426032149,0.0523858745154261,-2.21660562054999,0.0279485424325738,0.497435542195287,-5.97511371048255,"cg22068038","15",63366013,"PARP16",58,TRUE
"cg16898420",0.00928164214682726,0.0975370884904557,2.21636922801313,0.0279650200984967,0.497435542195287,-5.97562593748575,"cg16898420","9",102830899,"PRG-3",47,TRUE
"cg05019661",-0.0057595843395015,0.0702457051030085,-2.21605921400448,0.0279866423276257,0.497486046100331,-5.97629761287985,"cg05019661","10",75580812,"ADK",159,TRUE
"cg06289589",-0.00556518765844517,0.0929180910451162,-2.21576021902855,0.0280075097920643,0.497523074683176,-5.97694533036142,"cg06289589","20",9963419,"ANKRD5",278,TRUE
"cg01439669",0.00223556607247606,0.0358175517835413,2.21538643934172,0.0280336156581157,0.497653045791457,-5.97775493896876,"cg01439669","5",73971809,"ENC1",464,TRUE
"cg25569582",-0.00351159927099903,0.0588286704964737,-2.21404458930476,0.0281275087613687,0.498985396552988,-5.98066032916897,"cg25569582","9",135923639,"BRD3",726,TRUE
"cg20536369",-0.00584223826760816,0.0586911570890673,-2.21313449208522,0.0281913463543987,0.499374966382095,-5.98262993603566,"cg20536369","19",2378244,"TIMM13",631,TRUE
"cg23349790",0.0330767055047879,0.168797451641595,2.21291770126825,0.0282065714251648,0.499374966382095,-5.98309899577062,"cg23349790","1",18307163,"IGSF21",336,TRUE
"cg11201288",0.00933258159127206,0.795647284139433,2.21278658213133,0.0282157833005026,0.499374966382095,-5.98338267078642,"cg11201288","1",70442473,"SFRS11",1480,FALSE
"cg24980458",-0.00308686529473633,0.0522391795522294,-2.21265705669608,0.02822488577641,0.499374966382095,-5.9836628822456,"cg24980458","3",71715367,"FOXP1",463,TRUE
"cg14846293",-0.00258429700289878,0.0453635746349621,-2.21191273885077,0.0282772426394174,0.499967322127911,-5.98527281672823,"cg14846293","17",60988155,"AXIN2",72,TRUE
"cg21246431",-0.00256398921183463,0.0403365360963618,-2.21116869737186,0.0283296644029562,0.500560034273982,-5.98688164175407,"cg21246431","3",143427206,"MGC40579",107,TRUE
"cg18587364",-0.0337207199660349,0.098413033742651,-2.210859456833,0.0283514769113675,0.50061147831632,-5.98755015546997,"cg18587364","19",9646779,"ZNF562",45,TRUE
"cg04502814",0.00716365797024684,0.147921949820122,2.21027469188745,0.0283927636309328,0.500718606483157,-5.98881405405971,"cg04502814","5",42847709,"SEPP1",72,FALSE
"cg19427610",0.00875949848748507,0.0609177143328339,2.21020589707122,0.0283976242502742,0.500718606483157,-5.98896272494376,"cg19427610","12",63801298,"WIF1",58,TRUE
"cg08803144",0.00309497832333963,0.05717224513166,2.20997053351434,0.0284142590630591,0.500718606483157,-5.98947133059321,"cg08803144","2",215884795,"ATIC",286,TRUE
"cg27427207",-0.00469077596879761,0.0778412240551921,-2.20856505482842,0.0285137705677665,0.501795577572449,-5.99250741470243,"cg27427207","4",42353367,"ATP8A1",280,TRUE
"cg20586531",-0.0112189069050529,0.693015278574339,-2.2084491464542,0.0285219906771722,0.501795577572449,-5.99275771592182,"cg20586531","3",147745837,"PLSCR1",651,FALSE
"cg10217449",-0.0047542692480409,0.0812510382679419,-2.20830507474669,0.0285322109727444,0.501795577572449,-5.99306881783986,"cg10217449","4",44422687,"GNPDA2",682,TRUE
"cg00401678",0.014680722911858,0.410016457623101,2.20666945463214,0.0286484634259219,0.503505774584584,-5.99659935638549,"cg00401678","19",14648227,"EMR3",1417,TRUE
"cg19972619",-0.00834836793162763,0.0532586839306053,-2.20632462060169,0.0286730251117671,0.503587048458646,-5.99734337604602,"cg19972619","8",128817161,"MYC",337,TRUE
"cg01639256",-0.00328917087062177,0.930355998655745,-2.20604240319754,0.0286931403767306,0.503587048458646,-5.99795221122554,"cg01639256","2",70043407,"FLJ25084",506,FALSE
"cg01302245",0.011678876233956,0.794768055500573,2.20580420417997,0.0287101277343712,0.503587048458646,-5.99846602705487,"cg01302245","11",128318793,"P53AIP1",761,TRUE
"cg22126266",-0.00402849440288714,0.0563056406528991,-2.20523334257364,0.0287508747534176,0.503968013712124,-5.99969721127729,"cg22126266","1",178466183,"LHX4",118,TRUE
"cg18765542",0.0176145696999757,0.176887483147889,2.20451130363524,0.0288024844557322,0.504183417568311,-6.00125400994053,"cg18765542","11",46310677,"DGKZ",638,TRUE
"cg24874111",-0.0286794993717377,0.0863883533567964,-2.2043644154625,0.0288129935314608,0.504183417568311,-6.00157065866026,"cg24874111","19",9646727,"ZNF562",7,TRUE
"cg15479752",0.00340025675027504,0.937002903140154,2.20426272544436,0.0288202708675686,0.504183417568311,-6.00178986145128,"cg15479752","19",40632702,"FFAR2",245,TRUE
"cg08079693",-0.00350455750152705,0.0556606215498776,-2.20367105063849,0.0288626451052344,0.504591431192897,-6.00306508475835,"cg08079693","20",39680504,"CHD6",43,TRUE
"cg23410627",-0.00396955154026518,0.0688195435897322,-2.20293378848491,0.0289155216362776,0.504870645771351,-6.00465363617951,"cg23410627","10",90956787,"CH25H",264,TRUE
"cg26728422",-0.0113194382300586,0.121727004952074,-2.20268830574951,0.0289331463439862,0.504870645771351,-6.00518245718097,"cg26728422","16",1369016,"C16orf28",631,TRUE
"cg12687463",-0.0122294706973617,0.711386460738082,-2.20265133419512,0.0289358015661448,0.504870645771351,-6.0052620967901,"cg12687463","1",195054473,"CFHR1",1048,FALSE
"cg24445405",0.014323465428907,0.748005427609169,2.2021091375124,0.0289747653436983,0.505217666157467,-6.00642988549395,"cg24445405","17",5331962,"MIS12",991,FALSE
"cg21165909",-0.00936181602630643,0.813359988910203,-2.20149410941572,0.0290190181269938,0.505583235654328,-6.00775421013003,"cg21165909","2",211128183,"CPS1",1400,FALSE
"cg12150066",-0.00373048181624687,0.0659083437772778,-2.2010903502219,0.0290481014879004,0.505583235654328,-6.00862342450077,"cg12150066","1",1813165,"GNB1",810,TRUE
"cg08185661",0.0263434888710213,0.156978318763944,2.20071453984222,0.0290751943894279,0.505583235654328,-6.00943233507461,"cg08185661","11",7230074,"SYT9",317,TRUE
"cg03519303",-0.00532199362162987,0.0420598739018706,-2.20050072998176,0.0290906181465637,0.505583235654328,-6.00989249039957,"cg03519303","4",140156246,"CCRN4L",147,TRUE
"cg13265789",0.00815308602113124,0.0942002074372396,2.20031298476366,0.0291041675158364,0.505583235654328,-6.01029651529922,"cg13265789","4",96689607,"UNC5C",422,TRUE
"cg11377136",0.0275288485520069,0.314759103809431,2.20000113197867,0.0291266857012536,0.505583235654328,-6.01096754577274,"cg11377136","22",45037624,"PKDREJ",259,TRUE
"cg06496078",-0.00522134009487277,0.043575868392394,-2.19977110843741,0.0291433048719368,0.505583235654328,-6.01146244219986,"cg06496078","12",105874205,"C12orf23",370,TRUE
"cg07075930",0.00458905360053201,0.0481535584836344,2.1997000469707,0.0291484407175171,0.505583235654328,-6.01161532129082,"cg07075930","18",7557717,"PTPRM",100,TRUE
"cg06806080",0.0166378826791646,0.860951898140333,2.1991048547842,0.0291914880670708,0.505998529413899,-6.01289561301408,"cg06806080","3",109293481,"CD47",856,TRUE
"cg04815626",-0.00664385261233808,0.116852675158794,-2.19700462815658,0.0293438284033625,0.506979173278592,-6.01741069975176,"cg04815626","8",9949919,"MSRA",683,TRUE
"cg10688991",0.0057232765380742,0.0510857003341309,2.19700149769206,0.0293440559861481,0.506979173278592,-6.01741742660782,"cg10688991","17",45427564,"DLX3",23,TRUE
"cg24357161",0.015653946500257,0.734744192760846,2.19699408635818,0.0293445947915256,0.506979173278592,-6.01743335231552,"cg24357161","17",9750839,"RCV1",1430,TRUE
"cg05293407",-0.00373941236952761,0.0697020675090417,-2.19678948717162,0.0293594725814754,0.506979173278592,-6.01787298142766,"cg05293407","6",28999946,"RFP",200,TRUE
"cg12300353",0.00995045651987788,0.0781837917147078,2.19664306239045,0.0293701241352141,0.506979173278592,-6.01818758547375,"cg12300353","4",44145115,"KCTD8",466,TRUE
"cg22580512",0.0214607462276418,0.770686868106182,2.19656154189815,0.0293760557313227,0.506979173278592,-6.01836272944762,"cg22580512","12",123568427,"NCOR2",366,TRUE
"cg21383720",-0.00172189162327348,0.0296507590303009,-2.19647914621195,0.0293820520645865,0.506979173278592,-6.01853974749769,"cg21383720","9",95254364,"C9orf10",370,TRUE
"cg04254916",0.00618967823541216,0.875831465501197,2.19552427787938,0.0294516199698707,0.507848702162757,-6.02059071867246,"cg04254916","12",51200314,"KRT5",196,TRUE
"cg15507817",0.00366944029892086,0.0473275808823931,2.19476632601552,0.029506943027034,0.508471628506196,-6.02221813040616,"cg15507817","22",44751247,"WNT7B",148,TRUE
"cg15543551",0.0224287526557639,0.186399131311991,2.19411771341687,0.0295543569556251,0.508957541174698,-6.0236103557975,"cg15543551","3",193927896,"FGF12",170,TRUE
"cg01495509",0.00707507255179027,0.15570545428328,2.19320987543976,0.0296208313876474,0.509222758839929,-6.02555834607561,"cg01495509","5",169748956,"KCNMB1",260,FALSE
"cg19654437",-0.0119795280359064,0.623953921745149,-2.19303752512958,0.0296334659965734,0.509222758839929,-6.02592808003053,"cg19654437","2",202379403,"ALS2CR7",40,FALSE
"cg04834572",0.00531707511928949,0.893971844100088,2.19247542604211,0.0296747046911703,0.509222758839929,-6.02713373028317,"cg04834572","10",76538772,"DUSP13",204,FALSE
"cg00873937",-0.00424528566633593,0.0761916889183491,-2.19212062296872,0.029700760623482,0.509222758839929,-6.02789459933255,"cg00873937","10",69661570,"ATOH7",291,TRUE
"cg18424538",-0.00352958364174958,0.0529977173334989,-2.19207983871701,0.0297037569975588,0.509222758839929,-6.02798205298856,"cg18424538","4",6768882,"CNO",139,TRUE
"cg26780404",-0.00851512595800571,0.0559459639726356,-2.19179467243719,0.0297247151767966,0.509222758839929,-6.0285934919248,"cg26780404","6",75972560,"COL12A1",270,TRUE
"cg16052901",-0.0168500507177172,0.48409605099833,-2.19153720866607,0.0297436483872782,0.509222758839929,-6.029145467909,"cg16052901","6",33348842,"VPS52",1202,FALSE
"cg17420360",-0.00283499670761446,0.0412117373368133,-2.19141258551348,0.0297528166030471,0.509222758839929,-6.02941262516238,"cg17420360","12",48027107,"FLJ13236",201,TRUE
"cg06866862",-0.0140911156636353,0.109313173924183,-2.19126916426894,0.0297633707810232,0.509222758839929,-6.02972006248722,"cg06866862","2",27659268,"ZNF512",129,TRUE
"cg06100991",-0.00387397863306616,0.0422259959641551,-2.19112123599244,0.0297742600268898,0.509222758839929,-6.03003714112618,"cg06100991","4",111338886,"ELOVL6",334,TRUE
"cg16522484",0.0120672121572096,0.724191871141376,2.19092747606709,0.0297885282429502,0.509222758839929,-6.03045242752379,"cg16522484","14",95011802,"C14orf49",124,FALSE
"cg13342120",-0.00353865822454242,0.0647659130120426,-2.19075258275365,0.0298014122388687,0.509222758839929,-6.03082724720058,"cg13342120","12",111047827,"TRAFD1",63,TRUE
"cg27305303",0.0287533175501956,0.457725156417778,2.19050448732527,0.0298196971592815,0.509222758839929,-6.03135890019772,"cg27305303","2",26634735,"OTOF",335,FALSE
"cg02635407",0.0133618996509871,0.342432229275793,2.19011126365391,0.0298486981295269,0.509342890947002,-6.03220143723722,"cg02635407","4",8251449,"SH3TC1",545,TRUE
"cg12448933",0.0245641558083749,0.171173948513488,2.18988775375205,0.0298651932961072,0.509342890947002,-6.03268027485046,"cg12448933","17",70178973,"RAB37",108,TRUE
"cg01204271",-0.00498090747044964,0.0830898485351357,-2.18914284859661,0.0299202248330385,0.509581251094335,-6.03427579244809,"cg01204271","17",7138724,"YBX2",126,TRUE
"cg23101680",-0.0138380538781768,0.497773996845694,-2.18877764809128,0.0299472369436784,0.509581251094335,-6.03505783033761,"cg23101680","13",45175287,"NURIT",840,FALSE
"cg23333420",-0.00289890380690672,0.0334801291246792,-2.18846884201249,0.0299700943281485,0.509581251094335,-6.03571900924433,"cg23333420","10",105667791,"OBFC1",165,TRUE
"cg11337525",-0.00698310570347375,0.0511055718628306,-2.18829837219254,0.0299827187390032,0.509581251094335,-6.03608396116245,"cg11337525","19",50110257,"APOC1",496,TRUE
"cg25309588",-0.00437579081315394,0.0672896087179139,-2.18820299463499,0.0299897840853924,0.509581251094335,-6.03628813936721,"cg25309588","4",42354402,"ATP8A1",755,TRUE
"cg12262564",0.0124848565509441,0.116502682286213,2.18811028879546,0.0299966529005005,0.509581251094335,-6.03648659005701,"cg12262564","1",154808727,"IQGAP3",293,TRUE
"cg15561986",-0.00326987624741626,0.0666687137863118,-2.18749100917689,0.0300425719239246,0.509581251094335,-6.03781204643515,"cg15561986","14",76858134,"POMT2",1164,TRUE
"cg10257049",0.00920971886143702,0.225152920065865,2.18737940314005,0.0300508538881563,0.509581251094335,-6.0380508812766,"cg10257049","5",154210501,"C5orf4",139,FALSE
"cg05467918",0.0348867446905167,0.0827716238053047,2.18716455723965,0.03006680255944,0.509581251094335,-6.03851061503689,"cg05467918","1",75962533,"ACADM",337,TRUE
"cg09837943",0.0234495996168813,0.719984328105628,2.18661946488339,0.0301072993683928,0.509581251094335,-6.03967682839783,"cg09837943","19",61998443,"ZIM2",NA,TRUE
"cg27626424",-0.00386296535124317,0.917203562326577,-2.18651587231167,0.0301150009656374,0.509581251094335,-6.03989843136595,"cg27626424","1",151498972,"LOR",148,FALSE
"cg00333226",0.0144046724728738,0.141728669417942,2.18632580892538,0.0301291356828722,0.509581251094335,-6.04030498497449,"cg00333226","7",49784309,"UNQ739",506,TRUE
